city_ascii,lat,lng,country,iso3,population
Monroe,41.9154,-83.385,United States,USA,49115.0
Severn,39.1355,-76.6958,United States,USA,49076.0
Cumberland,39.6515,-78.7585,United States,USA,49033.0
Mollendo,-17.02,-72.02,Peru,PER,49033.0
St. Louis Park,44.9488,-93.3649,United States,USA,49029.0
Verkhnyaya Salda,58.0502,60.5498,Russia,RUS,48992.0
Changyon,38.2517,125.1021,"Korea, North",PRK,48984.0
Reedley,36.5983,-119.4473,United States,USA,48970.0
Slobodskoy,58.7185,50.188,Russia,RUS,48962.0
Pascagoula,30.3665,-88.5507,United States,USA,48946.0
Madison,34.7114,-86.7626,United States,USA,48861.0
East Lansing,42.748,-84.4835,United States,USA,48844.0
Waingapu,-9.6582,120.253,Indonesia,IDN,48828.0
Portage,42.2,-85.5906,United States,USA,48816.0
Kannapolis,35.4764,-80.6403,United States,USA,48806.0
Rancho Santa Margarita,33.6317,-117.5989,United States,USA,48793.0
Cedar Hill,32.5809,-96.9592,United States,USA,48710.0
Lawrence,39.8674,-85.9904,United States,USA,48704.0
Tuckahoe,37.5878,-77.5858,United States,USA,48691.0
Megion,61.0608,76.0953,Russia,RUS,48691.0
East Brunswick,40.4281,-74.4179,United States,USA,48673.0
Uniontown,39.8994,-79.7244,United States,USA,48657.0
Rio Grande City,26.3808,-98.8216,United States,USA,48633.0
Paducah,37.0711,-88.6435,United States,USA,48629.0
Namtu,23.0837,97.4,Burma,MMR,48591.0
Cookeville,36.1484,-85.5114,United States,USA,48587.0
Findlay,41.0467,-83.6379,United States,USA,48582.0
Stillwater,36.1315,-97.074,United States,USA,48550.0
Port Macquarie,-31.445,152.9187,Australia,AUS,48547.0
Torzhok,57.0291,34.9787,Russia,RUS,48546.0
Danville,40.1423,-87.6114,United States,USA,48518.0
Niagara Falls,43.0921,-79.0147,United States,USA,48460.0
Serdar,38.9755,56.2778,Turkmenistan,TKM,48458.0
Wakema,16.6133,95.1829,Burma,MMR,48405.0
Bulungu,-4.5496,18.6,Congo (Kinshasa),COD,48344.0
Enid,36.4061,-97.8701,United States,USA,48325.0
Upper Buchanan,5.9161,-10.0525,Liberia,LBR,48315.0
Wauwatosa,43.0615,-88.0347,United States,USA,48277.0
San Jacinto,33.797,-116.9915,United States,USA,48254.0
Palm Springs,33.8017,-116.5382,United States,USA,48142.0
Morehead City,34.7304,-76.7386,United States,USA,48125.0
Belaya Kalitva,48.1865,40.7861,Russia,RUS,48098.0
Bel Air South,39.5051,-76.3197,United States,USA,48060.0
East Honolulu,21.2975,-157.7211,United States,USA,47868.0
Mildura,-34.185,142.1514,Australia,AUS,47867.0
Cutral-Co,-38.94,-69.24,Argentina,ARG,47814.0
Luwuk,-0.9396,122.79,Indonesia,IDN,47778.0
Alesund,62.5454,6.388,Norway,NOR,47772.0
Littleton,39.5915,-105.0188,United States,USA,47734.0
Al Madrah Sama'il,23.3032,57.9782,Oman,OMN,47718.0
Draper,40.4956,-111.8607,United States,USA,47710.0
Lincoln,38.8759,-121.2916,United States,USA,47674.0
Glenview,42.0825,-87.8216,United States,USA,47659.0
Amahai,-3.3281,128.9405,Indonesia,IDN,47653.0
San Lorenzo,-28.12,-58.77,Argentina,ARG,47626.0
Dublin,40.1112,-83.1453,United States,USA,47619.0
West Orange,40.7893,-74.2627,United States,USA,47609.0
East Providence,41.8065,-71.3565,United States,USA,47600.0
Chesterfield,38.6588,-90.5803,United States,USA,47588.0
Kafue,-15.78,28.18,Zambia,ZMB,47554.0
Newark,37.5204,-122.0312,United States,USA,47531.0
Roseville,42.5074,-82.9369,United States,USA,47501.0
Gryazi,52.4948,39.9343,Russia,RUS,47413.0
Jeffersonville,38.3375,-85.7026,United States,USA,47383.0
Ladysmith,-28.5495,29.78,South Africa,ZAF,47375.0
McLean,38.9436,-77.1943,United States,USA,47305.0
Mozhga,56.4548,52.1843,Russia,RUS,47270.0
Keller,32.9337,-97.2255,United States,USA,47266.0
Sahuarita,31.9328,-110.9654,United States,USA,47229.0
Antalaha,-14.8833,50.2833,Madagascar,MDG,47224.0
Euclid,41.5904,-81.5188,United States,USA,47201.0
Sandusky,41.4437,-82.7149,United States,USA,47188.0
P'ot'i,42.1557,41.6716,Georgia,GEO,47149.0
Carrollton,33.5818,-85.0837,United States,USA,47140.0
Tres Arroyos,-38.37,-60.2699,Argentina,ARG,47136.0
Danville,36.5831,-79.4088,United States,USA,47135.0
Mentor,41.6895,-81.3361,United States,USA,47121.0
Poso,-1.3896,120.76,Indonesia,IDN,47110.0
Qingyuan,24.5004,108.6667,China,CHN,47062.0
Dila,6.4104,38.31,Ethiopia,ETH,47021.0
Amursk,50.2228,136.8974,Russia,RUS,46993.0
Beaumont,33.907,-116.9762,United States,USA,46967.0
Beavercreek,39.731,-84.0624,United States,USA,46948.0
Sandnes,58.8454,5.69,Norway,NOR,46911.0
Pine Bluff,34.2116,-92.0178,United States,USA,46850.0
Salina,38.8137,-97.6143,United States,USA,46782.0
Maricopa,33.0404,-112.0006,United States,USA,46741.0
Zhitiqara,52.193,61.2399,Kazakhstan,KAZ,46740.0
New Philadelphia,40.486,-81.4402,United States,USA,46736.0
Elmhurst,41.8973,-87.9432,United States,USA,46662.0
Perinton,43.0781,-77.4283,United States,USA,46660.0
Safonovo,55.1465,33.2161,Russia,RUS,46637.0
Galveston,29.2487,-94.891,United States,USA,46561.0
Little Elm,33.1856,-96.929,United States,USA,46548.0
Leavenworth,39.3233,-94.9244,United States,USA,46517.0
Middletown,41.5476,-72.6549,United States,USA,46478.0
Kita,13.0504,-9.4833,Mali,MLI,46435.0
Alatyr',54.8504,46.6,Russia,RUS,46427.0
Ocoee,28.5787,-81.5337,United States,USA,46402.0
Nadym,65.5298,72.5148,Russia,RUS,46339.0
Berekum,7.4504,-2.59,Ghana,GHA,46287.0
West Lafayette,40.4433,-86.9238,United States,USA,46269.0
Pearl City,21.4031,-157.9566,United States,USA,46259.0
Kibungo,-2.1667,30.5333,Rwanda,RWA,46240.0
Burleson,32.517,-97.3343,United States,USA,46145.0
Pechora,65.1587,57.2087,Russia,RUS,46113.0
Manono,-7.3,27.45,Congo (Kinshasa),COD,46111.0
Kohtla-Jarve,59.4,27.2833,Estonia,EST,46060.0
Lufkin,31.3217,-94.7277,United States,USA,45912.0
Biloxi,30.4422,-88.9512,United States,USA,45908.0
Spassk-Dal'niy,44.6002,132.8198,Russia,RUS,45900.0
Apsheronsk,44.4687,39.7287,Russia,RUS,45876.0
Ayagoz,47.9647,80.4297,Kazakhstan,KAZ,45861.0
Irati,-25.47,-50.66,Brazil,BRA,45830.0
Mae Sot,16.7162,98.5708,Thailand,THA,45781.0
Potomac,39.0141,-77.1943,United States,USA,45780.0
Hilo,19.6886,-155.0864,United States,USA,45703.0
Mozdok,43.7543,44.6544,Russia,RUS,45702.0
Volkhov,59.9291,32.3387,Russia,RUS,45673.0
Oroville,39.4999,-121.5634,United States,USA,45655.0
Tangdukou,27.0,111.2001,China,CHN,45617.0
South Brunswick,40.384,-74.5256,United States,USA,45602.0
Fort Pierce,27.4256,-80.343,United States,USA,45581.0
Bothell,47.7736,-122.2044,United States,USA,45533.0
Yefremov,53.1491,38.1215,Russia,RUS,45497.0
Evesham,39.8605,-74.8947,United States,USA,45489.0
Coachella,33.6905,-116.143,United States,USA,45443.0
Birak,27.5333,14.2834,Libya,LBY,45421.0
Olbia,40.9143,9.5151,Italy,ITA,45366.0
Joliette,46.0333,-73.4333,Canada,CAN,45361.0
West Seneca,42.8374,-78.7509,United States,USA,45340.0
Bridgewater,40.5934,-74.6076,United States,USA,45336.0
Sayreville,40.4656,-74.3237,United States,USA,45325.0
Marion,40.5933,-83.1236,United States,USA,45324.0
Salcedo,19.383,-70.4167,Dominican Republic,DOM,45299.0
Rada`,14.4295,44.8341,Yemen,YEM,45233.0
Tupelo,34.2691,-88.7318,United States,USA,45231.0
Shebekino,50.4144,36.8944,Russia,RUS,45194.0
Chernyakhovsk,54.6316,21.8109,Russia,RUS,45187.0
El Dorado Hills,38.675,-121.049,United States,USA,45104.0
Cutler Bay,25.5765,-80.3356,United States,USA,45101.0
Morgan Hill,37.1324,-121.641,United States,USA,45037.0
Eureka,40.7941,-124.1568,United States,USA,45010.0
Shahhat,32.8281,21.8622,Libya,LBY,45000.0
Parma,65.923,57.403,Russia,RUS,45000.0
Wallingford,41.4587,-72.8039,United States,USA,44991.0
Manitowoc,44.0991,-87.6811,United States,USA,44932.0
Vallenar,-28.57,-70.76,Chile,CHL,44895.0
Quincy,39.9335,-91.3798,United States,USA,44860.0
Angol,-37.79,-72.71,Chile,CHL,44856.0
Marana,32.4355,-111.1558,United States,USA,44792.0
Danville,37.8121,-121.9698,United States,USA,44786.0
Strezhevoy,60.7332,77.5777,Russia,RUS,44784.0
Chone,-0.6896,-80.09,Ecuador,ECU,44751.0
Strongsville,41.3128,-81.8313,United States,USA,44744.0
Beaufort West,-32.3496,22.57,South Africa,ZAF,44737.0
Artemovskiy,57.3652,61.8698,Russia,RUS,44689.0
Farmington,37.7821,-90.4288,United States,USA,44664.0
Mount Pleasant,41.112,-73.8122,United States,USA,44635.0
Selma,36.5744,-119.6156,United States,USA,44626.0
Enfield,41.9839,-72.5548,United States,USA,44608.0
Attleboro,41.9311,-71.295,United States,USA,44590.0
Kamen'-na-Obi,53.7936,81.3388,Russia,RUS,44564.0
Lake Ridge,38.6843,-77.3059,United States,USA,44552.0
Akhtubinsk,48.2787,46.1687,Russia,RUS,44551.0
Zvolen,48.5837,19.1332,Slovakia,SVK,44502.0
Aliwal North,-30.6896,26.71,South Africa,ZAF,44436.0
Del Rio,29.3708,-100.88,United States,USA,44424.0
Haltom City,32.8176,-97.2707,United States,USA,44417.0
Oro Valley,32.4223,-110.9767,United States,USA,44350.0
Pinehurst,35.1922,-79.4682,United States,USA,44299.0
Roskilde,55.65,12.0833,Denmark,DNK,44285.0
Altamonte Springs,28.6615,-81.3953,United States,USA,44277.0
Villa Constitucion,-33.23,-60.35,Argentina,ARG,44271.0
Winneba,5.3504,-0.63,Ghana,GHA,44254.0
Kingman,35.217,-114.0105,United States,USA,44212.0
Rockwall,32.917,-96.4377,United States,USA,44208.0
Lancaster,39.7249,-82.6049,United States,USA,44200.0
Taree,-31.8976,152.4618,Australia,AUS,44182.0
Bountiful,40.8722,-111.8647,United States,USA,44107.0
Padangpanjang,-0.4496,100.4167,Indonesia,IDN,44096.0
Timashevsk,45.6247,38.9444,Russia,RUS,44024.0
Alapayevsk,57.8465,61.6915,Russia,RUS,44000.0
Voznesens'k,47.5504,31.3333,Ukraine,UKR,43996.0
Naivasha,-0.7096,36.43,Kenya,KEN,43983.0
Roseburg,43.2232,-123.3518,United States,USA,43948.0
Plainfield,41.6205,-88.226,United States,USA,43926.0
Nabire,-3.3515,135.5134,Indonesia,IDN,43898.0
Comendador,18.876,-71.707,Dominican Republic,DOM,43894.0
Adrian,41.8994,-84.0446,United States,USA,43877.0
Salinas,-2.2,-80.98,Ecuador,ECU,43862.0
Batouri,4.4337,14.3666,Cameroon,CMR,43821.0
Southington,41.605,-72.8802,United States,USA,43817.0
Monroe,40.3191,-74.4286,United States,USA,43796.0
Lombard,41.8741,-88.0157,United States,USA,43745.0
Desert Hot Springs,33.9551,-116.543,United States,USA,43730.0
Basoko,1.2404,23.59,Congo (Kinshasa),COD,43709.0
Egg Harbor,39.3787,-74.6102,United States,USA,43651.0
Henrietta,43.0555,-77.6413,United States,USA,43609.0
Urbandale,41.639,-93.7813,United States,USA,43592.0
Winder,33.9917,-83.7218,United States,USA,43583.0
Winter Garden,28.5421,-81.5966,United States,USA,43536.0
Novozybkov,52.5348,31.9449,Russia,RUS,43534.0
Stevens Point,44.5241,-89.5508,United States,USA,43520.0
Kyle,29.9936,-97.8858,United States,USA,43480.0
Sambava,-14.2662,50.1666,Madagascar,MDG,43465.0
Imbituba,-28.2296,-48.66,Brazil,BRA,43450.0
Manchester,39.9651,-74.3738,United States,USA,43418.0
Volksrust,-27.3596,29.89,South Africa,ZAF,43378.0
Riverton,40.5176,-111.9635,United States,USA,43344.0
Nizhneudinsk,54.8977,99.0277,Russia,RUS,43326.0
Sovetsk,55.0718,21.882,Russia,RUS,43309.0
Peachtree Corners,33.967,-84.2319,United States,USA,43268.0
Al Wajh,26.2324,36.4636,Saudi Arabia,SAU,43237.0
Whanganui,-39.9326,175.0393,New Zealand,NZL,43200.0
Ambatondrazaka,-17.8329,48.4167,Madagascar,MDG,43134.0
Moorhead,46.8674,-96.746,United States,USA,43122.0
Mariinsk,56.2108,87.7604,Russia,RUS,43122.0
Krasnoufimsk,56.5991,57.7586,Russia,RUS,43121.0
Macenta,8.5504,-9.48,Guinea,GIN,43102.0
Lubao,-5.3896,25.75,Congo (Kinshasa),COD,43068.0
Linden,40.6251,-74.2381,United States,USA,43056.0
Yendi,9.4337,-0.0167,Ghana,GHA,42972.0
Hutchinson,38.0671,-97.9081,United States,USA,42940.0
Clovis,34.4376,-103.1923,United States,USA,42875.0
Genhe,50.7833,121.5167,China,CHN,42849.0
Ormond Beach,29.296,-81.1003,United States,USA,42816.0
Cortlandt,41.2553,-73.9019,United States,USA,42816.0
Billerica,42.5587,-71.2673,United States,USA,42791.0
Brea,33.9254,-117.8654,United States,USA,42777.0
Prescott,34.585,-112.4475,United States,USA,42731.0
San Antonio de los Banos,22.8911,-82.4991,Cuba,CUB,42724.0
The Colony,33.0927,-96.8977,United States,USA,42721.0
Burke,38.7773,-77.2633,United States,USA,42710.0
Kearny,40.7528,-74.1202,United States,USA,42670.0
Brentwood,35.9918,-86.7758,United States,USA,42667.0
Arys,42.4369,68.8048,Kazakhstan,KAZ,42648.0
Sansanne-Mango,10.3596,0.4708,Togo,TGO,42626.0
Goose Creek,32.9922,-80.0052,United States,USA,42619.0
North Brunswick,40.4505,-74.4798,United States,USA,42591.0
Fairfield,39.3301,-84.5405,United States,USA,42566.0
Spring Hill,35.7438,-86.9116,United States,USA,42563.0
Hulin,45.769,132.9922,China,CHN,42559.0
Richmond,39.8318,-84.8904,United States,USA,42508.0
Partizansk,43.1349,133.1349,Russia,RUS,42489.0
Klamath Falls,42.2191,-121.7754,United States,USA,42463.0
Shu,43.5953,73.7448,Kazakhstan,KAZ,42439.0
Kotabumi,-4.8333,104.9,Indonesia,IDN,42366.0
Rancho Palos Verdes,33.7554,-118.3637,United States,USA,42364.0
Qazyan,39.2015,46.415,Azerbaijan,AZE,42288.0
Nadi,-17.7996,177.4166,Fiji,FJI,42284.0
Weatherford,32.7535,-97.7724,United States,USA,42278.0
Wake Forest,35.9634,-78.5139,United States,USA,42269.0
Moline,41.4821,-90.4919,United States,USA,42231.0
Edmonds,47.8114,-122.3533,United States,USA,42209.0
Greenwood,34.1945,-82.1542,United States,USA,42174.0
Sokol,59.4648,40.1144,Russia,RUS,42174.0
Qapshaghay,43.8844,77.0687,Kazakhstan,KAZ,42167.0
Yemanzhelinsk,54.7489,61.2935,Russia,RUS,42023.0
Moatize,-16.0995,33.95,Mozambique,MOZ,42000.0
Urbana,40.1106,-88.1972,United States,USA,41989.0
Zanesville,39.9567,-82.0133,United States,USA,41969.0
Coppell,32.9638,-96.9905,United States,USA,41941.0
Beverly,42.5681,-70.8627,United States,USA,41816.0
Mount Laurel,39.9484,-74.9047,United States,USA,41795.0
Lesozavodsk,45.4748,133.4298,Russia,RUS,41778.0
Oakley,37.9929,-121.6951,United States,USA,41714.0
Westfield,42.1382,-72.7561,United States,USA,41700.0
Berkeley,39.9149,-74.1912,United States,USA,41676.0
Bluefield,37.2608,-81.2143,United States,USA,41653.0
Belleville,38.5165,-89.99,United States,USA,41649.0
Uryupinsk,50.7734,42.0031,Russia,RUS,41644.0
Centralia,46.7225,-122.9695,United States,USA,41643.0
Cotui,19.059,-70.152,Dominican Republic,DOM,41641.0
Gay,51.4747,58.4543,Russia,RUS,41619.0
McMinnville,45.211,-123.1918,United States,USA,41583.0
Cedar Falls,42.5195,-92.4534,United States,USA,41570.0
Arecibo,18.4491,-66.7387,Puerto Rico,PRI,41556.0
Auxerre,47.8004,3.5666,France,FRA,41516.0
Manassas,38.7479,-77.4838,United States,USA,41501.0
Canoinhas,-26.18,-50.4,Brazil,BRA,41498.0
Zaraza,9.3404,-65.32,Venezuela,VEN,41483.0
Lushnje,40.94,19.716,Albania,ALB,41469.0
Clarksburg,39.2863,-80.323,United States,USA,41453.0
Catonsville,39.2646,-76.7424,United States,USA,41440.0
Shelton,41.306,-73.1383,United States,USA,41397.0
South Valley,35.0093,-106.6819,United States,USA,41391.0
San,13.3004,-4.9,Mali,MLI,41386.0
Zelenokumsk,44.4091,43.8787,Russia,RUS,41306.0
La Quinta,33.6536,-116.2785,United States,USA,41304.0
Jamestown,42.0975,-79.2366,United States,USA,41236.0
Buffalo Grove,42.1674,-87.9616,United States,USA,41226.0
Marion,40.5496,-85.66,United States,USA,41165.0
Bartlett,41.9803,-88.207,United States,USA,41149.0
Pottsville,40.6798,-76.2092,United States,USA,41138.0
Ita,-25.5096,-57.36,Paraguay,PRY,41090.0
Grove City,39.8659,-83.0692,United States,USA,41022.0
Birsk,55.4244,55.5444,Russia,RUS,41014.0
Puyallup,47.1794,-122.2902,United States,USA,41001.0
Salinopolis,-0.6095,-47.34,Brazil,BRA,40998.0
Channelview,29.7914,-95.1145,United States,USA,40983.0
Maplewood,44.984,-93.0247,United States,USA,40918.0
North Fort Myers,26.7243,-81.8491,United States,USA,40916.0
Shakopee,44.7744,-93.4764,United States,USA,40893.0
Frolovo,49.7722,43.6518,Russia,RUS,40882.0
Linton Hall,38.7551,-77.575,United States,USA,40832.0
Abadan,38.0517,58.21,Turkmenistan,TKM,40813.0
Aquidauana,-20.4696,-55.79,Brazil,BRA,40803.0
Fitchburg,42.5912,-71.8156,United States,USA,40793.0
Oviedo,28.658,-81.1872,United States,USA,40785.0
Coram,40.8813,-73.0059,United States,USA,40713.0
Hobbs,32.7282,-103.16,United States,USA,40614.0
Muskogee,35.743,-95.3566,United States,USA,40588.0
Torrington,41.8349,-73.1281,United States,USA,40583.0
Brighton,39.9716,-104.7964,United States,USA,40562.0
Apache Junction,33.3985,-111.5351,United States,USA,40538.0
Balykchy,42.456,76.1854,Kyrgyzstan,KGZ,40527.0
Odenton,39.0661,-76.6939,United States,USA,40479.0
Alta Floresta,-9.9,-55.91,Brazil,BRA,40466.0
Marlboro,40.3427,-74.2567,United States,USA,40466.0
Covington,39.0334,-84.5166,United States,USA,40455.0
Crystal Lake,42.2332,-88.3349,United States,USA,40421.0
Huaura,-11.06,-77.6,Peru,PER,40400.0
Pyu,18.4779,96.4379,Burma,MMR,40386.0
Alta Gracia,-31.66,-64.43,Argentina,ARG,40384.0
Weslaco,26.1648,-97.9898,United States,USA,40358.0
Calexico,32.6849,-115.4944,United States,USA,40351.0
Holyoke,42.2125,-72.6411,United States,USA,40341.0
Haugesund,59.4119,5.2775,Norway,NOR,40321.0
Mirnyy,62.54,113.9614,Russia,RUS,40308.0
Binh Long,11.6504,106.6,Vietnam,VNM,40279.0
Arawa,-6.228,155.566,Papua New Guinea,PNG,40266.0
Oroqen Zizhiqi,50.5667,123.7167,China,CHN,40128.0
Luga,58.7363,29.839,Russia,RUS,40114.0
Richmond,37.7306,-84.2926,United States,USA,40111.0
Manalapan,40.28,-74.3436,United States,USA,40096.0
Schertz,29.5648,-98.2537,United States,USA,40092.0
Statesboro,32.4376,-81.775,United States,USA,40090.0
Altagracia de Orituco,9.8504,-66.38,Venezuela,VEN,40052.0
Raub,3.7927,101.8423,Malaysia,MYS,40024.0
Pogradec,40.9,20.664,Albania,ALB,40000.0
Tombua,-15.8,11.86,Angola,AGO,40000.0
Carol Stream,41.9182,-88.1308,United States,USA,39989.0
Streamwood,42.0208,-88.1778,United States,USA,39978.0
Ob',54.998,82.7077,Russia,RUS,39949.0
Yi'an,47.8804,125.3,China,CHN,39924.0
Amherst,42.3645,-72.5069,United States,USA,39880.0
Uray,60.1401,64.7548,Russia,RUS,39878.0
Marlborough,42.3494,-71.5468,United States,USA,39873.0
Alekseyevka,50.6535,38.6931,Russia,RUS,39848.0
Friendswood,29.5112,-95.1979,United States,USA,39839.0
Mableton,33.8132,-84.5656,United States,USA,39745.0
New Castle,40.9956,-80.3458,United States,USA,39742.0
New Berlin,42.9726,-88.1291,United States,USA,39740.0
Westerville,40.1241,-82.9209,United States,USA,39737.0
Hillsborough,40.4985,-74.674,United States,USA,39712.0
Woburn,42.4869,-71.1543,United States,USA,39701.0
Romeoville,41.6319,-88.0996,United States,USA,39632.0
Bartlesville,36.7357,-95.9452,United States,USA,39568.0
Warren,41.239,-80.8174,United States,USA,39562.0
Bogoroditsk,53.7747,38.1144,Russia,RUS,39553.0
Huntsville,30.705,-95.5545,United States,USA,39542.0
Essex,39.3024,-76.4457,United States,USA,39494.0
Westfield,40.0333,-86.1532,United States,USA,39493.0
Duncanville,32.646,-96.9127,United States,USA,39487.0
Tavda,58.0537,65.2583,Russia,RUS,39480.0
Spanish Fork,40.1102,-111.6405,United States,USA,39443.0
Borlange,60.4833,15.4167,Sweden,SWE,39422.0
Wentzville,38.8165,-90.8671,United States,USA,39414.0
Marion,42.0452,-91.5847,United States,USA,39400.0
Lancaster,32.5922,-96.7737,United States,USA,39386.0
Orange,-33.28,149.1,Australia,AUS,39329.0
Kirov,54.0852,34.3048,Russia,RUS,39319.0
Winslow,39.7027,-74.9029,United States,USA,39317.0
Woodlawn,39.3054,-76.7489,United States,USA,39296.0
Pacasmayo,-7.4006,-79.5706,Peru,PER,39282.0
Delaware,40.2866,-83.0747,United States,USA,39267.0
Clinton,38.7499,-76.9063,United States,USA,39230.0
Herriman,40.4898,-112.0169,United States,USA,39224.0
Lake Oswego,45.4129,-122.7003,United States,USA,39196.0
Queen Creek,33.2367,-111.6389,United States,USA,39184.0
Palmas,-26.48,-52.0,Brazil,BRA,39150.0
Germantown,35.0829,-89.7825,United States,USA,39141.0
Caibarien,22.5158,-79.4722,Cuba,CUB,39140.0
Guiglo,6.5505,-7.49,Côte D’Ivoire,CIV,39134.0
Los Banos,37.0631,-120.8405,United States,USA,39122.0
Pacifica,37.6112,-122.4781,United States,USA,39087.0
Asheboro,35.7157,-79.8129,United States,USA,39076.0
Vichuga,57.2191,41.9287,Russia,RUS,39071.0
Hurst,32.8353,-97.1808,United States,USA,39051.0
Toumodi,6.552,-5.019,Côte D’Ivoire,CIV,39005.0
Sun City,33.6165,-112.2819,United States,USA,39000.0
Indian Trail,35.0699,-80.6453,United States,USA,38980.0
Milton,34.1353,-84.3138,United States,USA,38924.0
Tonsberg,59.264,10.421,Norway,NOR,38914.0
Newnan,33.3765,-84.776,United States,USA,38909.0
Asha,54.998,57.2726,Russia,RUS,38883.0
Pleasant Grove,40.3714,-111.7411,United States,USA,38845.0
The Acreage,26.7741,-80.2779,United States,USA,38845.0
Tshela,-4.9696,12.93,Congo (Kinshasa),COD,38845.0
Bukama,-9.2096,25.84,Congo (Kinshasa),COD,38770.0
Gur'yevsk,54.2981,85.9377,Russia,RUS,38757.0
Enterprise,31.3276,-85.8459,United States,USA,38737.0
Severna Park,39.087,-76.5687,United States,USA,38725.0
Plant City,28.014,-82.1201,United States,USA,38714.0
Roy,41.1717,-112.048,United States,USA,38595.0
Royal Palm Beach,26.7038,-80.2241,United States,USA,38592.0
Columbia,35.6236,-87.0487,United States,USA,38577.0
Wheeling,42.1308,-87.924,United States,USA,38562.0
Tamworth,-31.1026,150.9171,Australia,AUS,38551.0
Millerovo,48.9379,40.3974,Russia,RUS,38527.0
Ts'khinvali,42.2325,43.975,Georgia,GEO,38502.0
Butler,40.8615,-79.8962,United States,USA,38447.0
Sassandra,4.9504,-6.0833,Côte D’Ivoire,CIV,38411.0
Kaka,37.3503,59.6,Turkmenistan,TKM,38381.0
Martinez,37.9985,-122.116,United States,USA,38373.0
Meridian,32.3846,-88.6897,United States,USA,38294.0
Lynnwood,47.8285,-122.3035,United States,USA,38273.0
Junction City,39.0271,-96.8497,United States,USA,38178.0
Carpentersville,42.1227,-88.2895,United States,USA,38162.0
Rock Island,41.4699,-90.5827,United States,USA,38110.0
Kailua,21.392,-157.7396,United States,USA,38088.0
Carnot,4.9337,15.8666,Central African Republic,CAF,38071.0
Maroantsetra,-15.4333,49.7333,Madagascar,MDG,38046.0
Brookfield,43.064,-88.1231,United States,USA,38045.0
